project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
TCGA-HNSC	31e58fac-3ac3-4eeb-82d6-3f2b5cb8a60d	TCGA-HD-7832	77995971-7b23-4672-998d-1e6c3b52c81f	TCGA-HD-7832-01A	b43999fd-7f4f-4a10-845c-ac2d3b6e810e	TCGA-HD-7832-01A-11	94663e7f-4a92-4c33-b4a3-74ee5c63de20	TCGA-HD-7832-01A-11R	988ac045-aec4-4f91-bdee-13d57a221f24	TCGA-HD-7832-01A-11R-2131-13	2.8	20.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	31e58fac-3ac3-4eeb-82d6-3f2b5cb8a60d	TCGA-HD-7832	77995971-7b23-4672-998d-1e6c3b52c81f	TCGA-HD-7832-01A	b43999fd-7f4f-4a10-845c-ac2d3b6e810e	TCGA-HD-7832-01A-11	e33c0260-4f35-4647-bcea-5e81665af9a5	TCGA-HD-7832-01A-11D	374f3e37-87e5-4450-a89f-0bde3981a31e	TCGA-HD-7832-01A-11D-2129-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	31e58fac-3ac3-4eeb-82d6-3f2b5cb8a60d	TCGA-HD-7832	77995971-7b23-4672-998d-1e6c3b52c81f	TCGA-HD-7832-01A	b43999fd-7f4f-4a10-845c-ac2d3b6e810e	TCGA-HD-7832-01A-11	e33c0260-4f35-4647-bcea-5e81665af9a5	TCGA-HD-7832-01A-11D	560a7e93-7235-4ecb-a852-b2119a39da57	TCGA-HD-7832-01A-11D-2130-05	1.86	13.3	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	31e58fac-3ac3-4eeb-82d6-3f2b5cb8a60d	TCGA-HD-7832	77995971-7b23-4672-998d-1e6c3b52c81f	TCGA-HD-7832-01A	b43999fd-7f4f-4a10-845c-ac2d3b6e810e	TCGA-HD-7832-01A-11	e33c0260-4f35-4647-bcea-5e81665af9a5	TCGA-HD-7832-01A-11D	e29722c8-d76e-4353-97a8-180332c42560	TCGA-HD-7832-01A-11D-2128-01	0.93	6.67	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cd2a5d45-9bae-4c96-b8dd-7ad079153a49	TCGA-CN-6010-01A	490e85f3-107c-4579-8635-2f34b624d8da	TCGA-CN-6010-01A-11	0892dafe-5455-43c1-9d7f-961b0dcf9e2b	TCGA-CN-6010-01A-11D	22424e0d-e58a-4a46-b242-5d6f3e7d6490	TCGA-CN-6010-01A-11D-1684-05	4.01	26.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cd2a5d45-9bae-4c96-b8dd-7ad079153a49	TCGA-CN-6010-01A	490e85f3-107c-4579-8635-2f34b624d8da	TCGA-CN-6010-01A-11	0892dafe-5455-43c1-9d7f-961b0dcf9e2b	TCGA-CN-6010-01A-11D	2d9693f3-0917-42be-97b8-4dc15cc4d3f6	TCGA-CN-6010-01A-11D-1683-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cd2a5d45-9bae-4c96-b8dd-7ad079153a49	TCGA-CN-6010-01A	490e85f3-107c-4579-8635-2f34b624d8da	TCGA-CN-6010-01A-11	0892dafe-5455-43c1-9d7f-961b0dcf9e2b	TCGA-CN-6010-01A-11D	42a37fd0-1657-4dff-b24d-d4033be2e7be	TCGA-CN-6010-01A-11D-1681-02	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cd2a5d45-9bae-4c96-b8dd-7ad079153a49	TCGA-CN-6010-01A	490e85f3-107c-4579-8635-2f34b624d8da	TCGA-CN-6010-01A-11	0892dafe-5455-43c1-9d7f-961b0dcf9e2b	TCGA-CN-6010-01A-11D	cd742486-9322-4882-9285-d2d52c5f25c4	TCGA-CN-6010-01A-11D-1682-01	1.0	6.67	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cd2a5d45-9bae-4c96-b8dd-7ad079153a49	TCGA-CN-6010-01A	490e85f3-107c-4579-8635-2f34b624d8da	TCGA-CN-6010-01A-11	d07f7f49-6f05-4d62-91ee-ca1f99ee1895	TCGA-CN-6010-01A-11W	937acf2b-4d57-447c-b12c-a6cc3a39ff9c	TCGA-CN-6010-01A-11W-1767-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cd2a5d45-9bae-4c96-b8dd-7ad079153a49	TCGA-CN-6010-01A	490e85f3-107c-4579-8635-2f34b624d8da	TCGA-CN-6010-01A-11	ecc006f4-410a-46ff-ac72-e616238bb3ca	TCGA-CN-6010-01A-11R	4d084b7d-7adb-4695-8853-f54e42406cdd	TCGA-CN-6010-01A-11R-1685-13	2.8	20.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cd2a5d45-9bae-4c96-b8dd-7ad079153a49	TCGA-CN-6010-01A	490e85f3-107c-4579-8635-2f34b624d8da	TCGA-CN-6010-01A-11	ecc006f4-410a-46ff-ac72-e616238bb3ca	TCGA-CN-6010-01A-11R	fa2e1f3f-8250-4b31-a0c9-31011d93a2d4	TCGA-CN-6010-01A-11R-1686-07	3.74	26.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cece12a4-5f68-4a6d-8815-e88495da08f4	TCGA-CN-6010-10A	bbc4856a-9e8d-41f9-b511-f414a77e4e4e	TCGA-CN-6010-10A-01	434c3db5-a37a-42f6-b1b9-275246ef0850	TCGA-CN-6010-10A-01W	0f0928ad-768a-4354-a0bb-c2b743e12abc	TCGA-CN-6010-10A-01W-1767-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cece12a4-5f68-4a6d-8815-e88495da08f4	TCGA-CN-6010-10A	bbc4856a-9e8d-41f9-b511-f414a77e4e4e	TCGA-CN-6010-10A-01	6fefdb82-0721-4e07-8c05-7d3781b59d80	TCGA-CN-6010-10A-01D	0aca8971-6bab-418e-a861-c266e085532e	TCGA-CN-6010-10A-01D-1683-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cece12a4-5f68-4a6d-8815-e88495da08f4	TCGA-CN-6010-10A	bbc4856a-9e8d-41f9-b511-f414a77e4e4e	TCGA-CN-6010-10A-01	6fefdb82-0721-4e07-8c05-7d3781b59d80	TCGA-CN-6010-10A-01D	df1c7ccc-ee69-41c6-a535-e58b25347831	TCGA-CN-6010-10A-01D-1682-01	1.07	6.67	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	af31bf2c-8523-4376-bfa8-e2845848d651	TCGA-CN-6010	cece12a4-5f68-4a6d-8815-e88495da08f4	TCGA-CN-6010-10A	bbc4856a-9e8d-41f9-b511-f414a77e4e4e	TCGA-CN-6010-10A-01	6fefdb82-0721-4e07-8c05-7d3781b59d80	TCGA-CN-6010-10A-01D	fc6e9ca8-ca67-4702-a1b4-5388bea6f21f	TCGA-CN-6010-10A-01D-1681-02	2.13	13.3	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	e1527704-8a97-445f-a5ee-357920cb28f7	TCGA-CQ-A4CE	0e032304-f926-41db-aed9-2ac5562b662e	TCGA-CQ-A4CE-10A	dc25b671-3222-413c-96ae-3224d4f5fb39	TCGA-CQ-A4CE-10A-01	18adc46a-b829-4adb-8f10-9a4d2699dee5	TCGA-CQ-A4CE-10A-01W	2b881bc8-77ca-4a70-8168-ffd2795a4f8d	TCGA-CQ-A4CE-10A-01W-A296-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e1527704-8a97-445f-a5ee-357920cb28f7	TCGA-CQ-A4CE	0e032304-f926-41db-aed9-2ac5562b662e	TCGA-CQ-A4CE-10A	dc25b671-3222-413c-96ae-3224d4f5fb39	TCGA-CQ-A4CE-10A-01	e0dcc08a-743b-4f98-9102-56a0cc8d6843	TCGA-CQ-A4CE-10A-01D	88a66479-172d-4b0c-8dff-19f6426f05cd	TCGA-CQ-A4CE-10A-01D-A25X-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e1527704-8a97-445f-a5ee-357920cb28f7	TCGA-CQ-A4CE	0e032304-f926-41db-aed9-2ac5562b662e	TCGA-CQ-A4CE-10A	dc25b671-3222-413c-96ae-3224d4f5fb39	TCGA-CQ-A4CE-10A-01	e0dcc08a-743b-4f98-9102-56a0cc8d6843	TCGA-CQ-A4CE-10A-01D	c02303bf-9254-4df8-9257-7caebbcf1d2a	TCGA-CQ-A4CE-10A-01D-A25Y-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e1527704-8a97-445f-a5ee-357920cb28f7	TCGA-CQ-A4CE	f3f57fc3-e8d6-452e-bead-edbe25e4bad8	TCGA-CQ-A4CE-01A	9388a3d3-af56-4e38-b22e-3d5f588143e6	TCGA-CQ-A4CE-01A-11	17850e01-c0c3-4540-b6a1-83444a8b274a	TCGA-CQ-A4CE-01A-11D	1249ac35-bbb4-4666-a492-6df718d71de2	TCGA-CQ-A4CE-01A-11D-A25X-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e1527704-8a97-445f-a5ee-357920cb28f7	TCGA-CQ-A4CE	f3f57fc3-e8d6-452e-bead-edbe25e4bad8	TCGA-CQ-A4CE-01A	9388a3d3-af56-4e38-b22e-3d5f588143e6	TCGA-CQ-A4CE-01A-11	17850e01-c0c3-4540-b6a1-83444a8b274a	TCGA-CQ-A4CE-01A-11D	5f73e08a-c21f-4952-a065-89c1d5626130	TCGA-CQ-A4CE-01A-11D-A265-05	1.95	13.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e1527704-8a97-445f-a5ee-357920cb28f7	TCGA-CQ-A4CE	f3f57fc3-e8d6-452e-bead-edbe25e4bad8	TCGA-CQ-A4CE-01A	9388a3d3-af56-4e38-b22e-3d5f588143e6	TCGA-CQ-A4CE-01A-11	17850e01-c0c3-4540-b6a1-83444a8b274a	TCGA-CQ-A4CE-01A-11D	6524812b-4120-4ec8-addf-84f32c91740a	TCGA-CQ-A4CE-01A-11D-A25Y-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e1527704-8a97-445f-a5ee-357920cb28f7	TCGA-CQ-A4CE	f3f57fc3-e8d6-452e-bead-edbe25e4bad8	TCGA-CQ-A4CE-01A	9388a3d3-af56-4e38-b22e-3d5f588143e6	TCGA-CQ-A4CE-01A-11	5b3f539b-e5a0-48ba-b919-2b9ad00f05fa	TCGA-CQ-A4CE-01A-11W	650ddcc6-42ec-4b9e-94a6-d0db01079bc6	TCGA-CQ-A4CE-01A-11W-A296-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e1527704-8a97-445f-a5ee-357920cb28f7	TCGA-CQ-A4CE	f3f57fc3-e8d6-452e-bead-edbe25e4bad8	TCGA-CQ-A4CE-01A	9388a3d3-af56-4e38-b22e-3d5f588143e6	TCGA-CQ-A4CE-01A-11	ea7d7623-b38d-4c5d-a744-2e8cd66e135c	TCGA-CQ-A4CE-01A-11R	34fcd1fb-156e-4f04-a319-0c75c1cf062d	TCGA-CQ-A4CE-01A-11R-A25Z-13	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	e1527704-8a97-445f-a5ee-357920cb28f7	TCGA-CQ-A4CE	f3f57fc3-e8d6-452e-bead-edbe25e4bad8	TCGA-CQ-A4CE-01A	9388a3d3-af56-4e38-b22e-3d5f588143e6	TCGA-CQ-A4CE-01A-11	ea7d7623-b38d-4c5d-a744-2e8cd66e135c	TCGA-CQ-A4CE-01A-11R	ac9ce6a1-7ec8-492d-8127-571388597310	TCGA-CQ-A4CE-01A-11R-A266-07	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	b916fa4a-1d15-4619-9d6c-1000e96b7e0d	TCGA-CN-4739-10A	103871f7-ff01-49f6-86ab-70f84b9d9b9d	TCGA-CN-4739-10A-01	2bcd6bae-483f-4689-8706-ad7e8efa3990	TCGA-CN-4739-10A-01D	86d66fcc-56c5-491a-95a9-b57e40f6c380	TCGA-CN-4739-10A-01D-1509-02	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	True	'--	22	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	b916fa4a-1d15-4619-9d6c-1000e96b7e0d	TCGA-CN-4739-10A	103871f7-ff01-49f6-86ab-70f84b9d9b9d	TCGA-CN-4739-10A-01	2bcd6bae-483f-4689-8706-ad7e8efa3990	TCGA-CN-4739-10A-01D	d7ca9d1a-4318-4e16-ab80-1c206f19e33c	TCGA-CN-4739-10A-01D-1512-08	2.0	40.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	b916fa4a-1d15-4619-9d6c-1000e96b7e0d	TCGA-CN-4739-10A	103871f7-ff01-49f6-86ab-70f84b9d9b9d	TCGA-CN-4739-10A-01	2bcd6bae-483f-4689-8706-ad7e8efa3990	TCGA-CN-4739-10A-01D	fa689b04-09f0-482b-87ab-30b94fdee1bb	TCGA-CN-4739-10A-01D-1510-01	1.0	6.67	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	b916fa4a-1d15-4619-9d6c-1000e96b7e0d	TCGA-CN-4739-10A	103871f7-ff01-49f6-86ab-70f84b9d9b9d	TCGA-CN-4739-10A-01	bff156be-5057-47c9-aedf-0d5d6f97abef	TCGA-CN-4739-10A-01W	5b7eb2da-6d1d-4d72-913b-b6a781b455dd	TCGA-CN-4739-10A-01W-1546-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	f450dbe6-4972-4c49-af97-963bcd0d0da0	TCGA-CN-4739-01A	8b4af058-f449-434b-a6f3-43d17fdfc0a7	TCGA-CN-4739-01A-02	25a28bcb-5ef5-40ab-a5ed-1a017440397b	TCGA-CN-4739-01A-02D	3b0bed92-ed76-451d-b605-a79fae296dde	TCGA-CN-4739-01A-02D-1509-02	1.86	13.3	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	f450dbe6-4972-4c49-af97-963bcd0d0da0	TCGA-CN-4739-01A	8b4af058-f449-434b-a6f3-43d17fdfc0a7	TCGA-CN-4739-01A-02	25a28bcb-5ef5-40ab-a5ed-1a017440397b	TCGA-CN-4739-01A-02D	7bc3c4ff-177b-4121-adad-2b8b9bc58e2f	TCGA-CN-4739-01A-02D-1510-01	0.93	6.67	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	f450dbe6-4972-4c49-af97-963bcd0d0da0	TCGA-CN-4739-01A	8b4af058-f449-434b-a6f3-43d17fdfc0a7	TCGA-CN-4739-01A-02	25a28bcb-5ef5-40ab-a5ed-1a017440397b	TCGA-CN-4739-01A-02D	7d6cc6ef-6bb0-44ab-bac1-c8f7198d1d8a	TCGA-CN-4739-01A-02D-1512-08	2.0	40.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	f450dbe6-4972-4c49-af97-963bcd0d0da0	TCGA-CN-4739-01A	8b4af058-f449-434b-a6f3-43d17fdfc0a7	TCGA-CN-4739-01A-02	25a28bcb-5ef5-40ab-a5ed-1a017440397b	TCGA-CN-4739-01A-02D	af4799ee-3039-4109-98c7-93a974862db1	TCGA-CN-4739-01A-02D-1511-05	3.74	26.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	f450dbe6-4972-4c49-af97-963bcd0d0da0	TCGA-CN-4739-01A	8b4af058-f449-434b-a6f3-43d17fdfc0a7	TCGA-CN-4739-01A-02	48d05c99-f274-4331-a334-0ea6502b8b0e	TCGA-CN-4739-01A-02R	b3fb3d14-d19e-4c5b-a01b-74f54f96e86d	TCGA-CN-4739-01A-02R-1514-07	4.01	26.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	f450dbe6-4972-4c49-af97-963bcd0d0da0	TCGA-CN-4739-01A	8b4af058-f449-434b-a6f3-43d17fdfc0a7	TCGA-CN-4739-01A-02	48d05c99-f274-4331-a334-0ea6502b8b0e	TCGA-CN-4739-01A-02R	f995a372-742f-47ce-9481-ea5f9fd03de3	TCGA-CN-4739-01A-02R-1513-13	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	7e3b90c1-8772-4e12-8050-a156558beb82	TCGA-CN-4739	f450dbe6-4972-4c49-af97-963bcd0d0da0	TCGA-CN-4739-01A	8b4af058-f449-434b-a6f3-43d17fdfc0a7	TCGA-CN-4739-01A-02	e07f8218-5005-477c-b4d1-209b2e86dc17	TCGA-CN-4739-01A-02W	34f3c997-aced-4808-93c5-ca281bd453e3	TCGA-CN-4739-01A-02W-1546-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	d82e6c52-9ea4-4f60-989c-cf95d464fd6f	TCGA-DQ-7592	0e561fab-ea37-4d4f-abae-499633d34174	TCGA-DQ-7592-10A	df697917-8718-492b-8295-a4753146a0c5	TCGA-DQ-7592-10A-01	91b10f26-0318-415e-b734-7d95175031c7	TCGA-DQ-7592-10A-01W	327e900b-6c30-44be-ad94-d0e194942a2a	TCGA-DQ-7592-10A-01W-2159-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	d82e6c52-9ea4-4f60-989c-cf95d464fd6f	TCGA-DQ-7592	0e561fab-ea37-4d4f-abae-499633d34174	TCGA-DQ-7592-10A	df697917-8718-492b-8295-a4753146a0c5	TCGA-DQ-7592-10A-01	9b68be2e-b8c4-4710-965f-243059a2500b	TCGA-DQ-7592-10A-01D	45328d01-ccd0-4f0e-8178-2ab099b681a6	TCGA-DQ-7592-10A-01D-2077-01	0.9	6.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	d82e6c52-9ea4-4f60-989c-cf95d464fd6f	TCGA-DQ-7592	0e561fab-ea37-4d4f-abae-499633d34174	TCGA-DQ-7592-10A	df697917-8718-492b-8295-a4753146a0c5	TCGA-DQ-7592-10A-01	9b68be2e-b8c4-4710-965f-243059a2500b	TCGA-DQ-7592-10A-01D	e942ac91-d4a1-4025-9126-78eb33c94626	TCGA-DQ-7592-10A-01D-2078-08	2.7	54.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	d82e6c52-9ea4-4f60-989c-cf95d464fd6f	TCGA-DQ-7592	eca57bc5-dbc4-4fbd-87cc-1ebbf90ef9c9	TCGA-DQ-7592-01A	14feff5c-55fe-4c83-9654-233f20e9778c	TCGA-DQ-7592-01A-11	2fca2e78-3ca7-4514-901c-d4530fa5f80b	TCGA-DQ-7592-01A-11W	b1c6c739-5cc3-44c0-96da-adc2b9367fd9	TCGA-DQ-7592-01A-11W-2159-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	d82e6c52-9ea4-4f60-989c-cf95d464fd6f	TCGA-DQ-7592	eca57bc5-dbc4-4fbd-87cc-1ebbf90ef9c9	TCGA-DQ-7592-01A	14feff5c-55fe-4c83-9654-233f20e9778c	TCGA-DQ-7592-01A-11	a2d69a65-c4f8-4564-beb1-f022afa47324	TCGA-DQ-7592-01A-11D	d8e20b3b-2666-4b53-aa85-a5056028df98	TCGA-DQ-7592-01A-11D-2078-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	d82e6c52-9ea4-4f60-989c-cf95d464fd6f	TCGA-DQ-7592	eca57bc5-dbc4-4fbd-87cc-1ebbf90ef9c9	TCGA-DQ-7592-01A	14feff5c-55fe-4c83-9654-233f20e9778c	TCGA-DQ-7592-01A-11	a2d69a65-c4f8-4564-beb1-f022afa47324	TCGA-DQ-7592-01A-11D	de542c97-7050-48b9-8103-5cd607f8ee0c	TCGA-DQ-7592-01A-11D-2079-05	2.13	13.3	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	d82e6c52-9ea4-4f60-989c-cf95d464fd6f	TCGA-DQ-7592	eca57bc5-dbc4-4fbd-87cc-1ebbf90ef9c9	TCGA-DQ-7592-01A	14feff5c-55fe-4c83-9654-233f20e9778c	TCGA-DQ-7592-01A-11	a2d69a65-c4f8-4564-beb1-f022afa47324	TCGA-DQ-7592-01A-11D	f56dcf26-f04f-41ff-bced-096b676093d5	TCGA-DQ-7592-01A-11D-2077-01	1.07	6.67	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	d82e6c52-9ea4-4f60-989c-cf95d464fd6f	TCGA-DQ-7592	eca57bc5-dbc4-4fbd-87cc-1ebbf90ef9c9	TCGA-DQ-7592-01A	14feff5c-55fe-4c83-9654-233f20e9778c	TCGA-DQ-7592-01A-11	fe6737f6-e37e-473c-8e88-ce05f136df49	TCGA-DQ-7592-01A-11R	1420f3bb-1320-4d2e-ba2e-7f17933b2c05	TCGA-DQ-7592-01A-11R-2081-07	2.13	13.3	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	d82e6c52-9ea4-4f60-989c-cf95d464fd6f	TCGA-DQ-7592	eca57bc5-dbc4-4fbd-87cc-1ebbf90ef9c9	TCGA-DQ-7592-01A	14feff5c-55fe-4c83-9654-233f20e9778c	TCGA-DQ-7592-01A-11	fe6737f6-e37e-473c-8e88-ce05f136df49	TCGA-DQ-7592-01A-11R	c7854a92-0339-4386-9483-7c01f3da8e57	TCGA-DQ-7592-01A-11R-2080-13	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	03c3ae62-d0aa-412e-bd3c-4577fc9f919c	TCGA-BB-A6UM	c4aabbde-a46a-403e-b974-7b61b964a1b8	TCGA-BB-A6UM-01A	67098e27-b093-4144-8f2a-a2d9ac9fd577	TCGA-BB-A6UM-01A-12	0ca7e73a-863d-45b9-930f-5c7776a65a52	TCGA-BB-A6UM-01A-12W	9b9fd259-bb19-4941-9c78-a933fcfccc14	TCGA-BB-A6UM-01A-12W-A43S-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	03c3ae62-d0aa-412e-bd3c-4577fc9f919c	TCGA-BB-A6UM	c4aabbde-a46a-403e-b974-7b61b964a1b8	TCGA-BB-A6UM-01A	67098e27-b093-4144-8f2a-a2d9ac9fd577	TCGA-BB-A6UM-01A-12	60d1ba3c-a93c-4025-96b2-d7dc0c1349e0	TCGA-BB-A6UM-01A-12R	4bfbdc68-a0b9-4ce0-9f97-d119231a6090	TCGA-BB-A6UM-01A-12R-A34O-13	3.6	20.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	03c3ae62-d0aa-412e-bd3c-4577fc9f919c	TCGA-BB-A6UM	c4aabbde-a46a-403e-b974-7b61b964a1b8	TCGA-BB-A6UM-01A	67098e27-b093-4144-8f2a-a2d9ac9fd577	TCGA-BB-A6UM-01A-12	60d1ba3c-a93c-4025-96b2-d7dc0c1349e0	TCGA-BB-A6UM-01A-12R	da800a3f-6fd4-44c2-9b10-a815cdf94b3d	TCGA-BB-A6UM-01A-12R-A34R-07	2.34	13.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	03c3ae62-d0aa-412e-bd3c-4577fc9f919c	TCGA-BB-A6UM	c4aabbde-a46a-403e-b974-7b61b964a1b8	TCGA-BB-A6UM-01A	67098e27-b093-4144-8f2a-a2d9ac9fd577	TCGA-BB-A6UM-01A-12	c9f2fc5f-2173-4ef5-9619-84901066fa65	TCGA-BB-A6UM-01A-12D	6b43c551-9402-4099-8f3c-e4787618be71	TCGA-BB-A6UM-01A-12D-A34J-08	2.8	40.0	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	03c3ae62-d0aa-412e-bd3c-4577fc9f919c	TCGA-BB-A6UM	c4aabbde-a46a-403e-b974-7b61b964a1b8	TCGA-BB-A6UM-01A	67098e27-b093-4144-8f2a-a2d9ac9fd577	TCGA-BB-A6UM-01A-12	c9f2fc5f-2173-4ef5-9619-84901066fa65	TCGA-BB-A6UM-01A-12D	82b37bf4-876a-45b5-b9e0-b720bc65fdfe	TCGA-BB-A6UM-01A-12D-A34I-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
